id,query,road,house_number
3815500165,"47.7618,-122.253",66th Avenue Northeast,18252
5104450690,"47.4612,-122.147",Southeast 158th Street,14068
7202260300,"47.688,-122.038",227th Way Northeast,9954
1423600300,"47.4553,-122.174",126th Avenue Southeast,16512
1796100015,"47.3087,-122.088",190th Avenue Southeast,32626
3874900090,"47.5461,-122.377",35th Avenue Southwest,6302
4232902615,"47.6345,-122.366",7th Avenue West,1628
3585900495,"47.7588,-122.376",Northwest 170th Street,NA
3790700110,"47.3582,-122.191",Southeast 271st Street,11220
3626079040,"47.6955,-121.861",Northeast Moss Lake Road,NA
2461900375,"47.5536,-122.383",40th Avenue Southwest,5407
8651611690,"47.6321,-122.064",Northeast 25th Court,20617
8682301050,"47.7196,-122.02",Mahonia Place Northeast,13431
1858600042,"47.3627,-122.199",Southeast 266th Place,10621
2767604252,"47.6715,-122.382",Northwest 59th Street,1767
1954700615,"47.6188,-122.285",Madrona Place East,106
6844702690,"47.6929,-122.287",Northeast 89th Street,3821
2695600195,"47.5314,-122.378",Southwest Monroe Street,3528
426059055,"47.7651,-122.166",130th Avenue Northeast,19178
1769600147,"47.5053,-122.377",35th Avenue Southwest,10839
9268200300,"47.697,-122.365",7th Avenue Northwest,9237
3052700855,"47.679,-122.373",13th Avenue Northwest,6738
9828702262,"47.6198,-122.299",26th Avenue East,129
1568100386,"47.7367,-122.295",31st Avenue Northeast,14864
4385700735,"47.6371,-122.279",East Newton Street,4108
3425059206,"47.6075,-122.154",140th Avenue Southeast,244
6848200018,"47.6245,-122.327",East Mercer Street,318
3023049256,"47.4465,-122.354",Southwest 175th Street,1348
4019301500,"47.7574,-122.279",Northeast 178th Street,4679
402000115,"47.5305,-122.277",44th Place South,7931
9206950110,"47.5357,-122.365",Southwest Webster Street,2492
8106300820,"47.4472,-122.207",South 36th Place,806
8082400011,"47.6814,-122.399",Northwest 73rd Street,3211
7137960110,"47.3275,-122.171",128th Place Southeast,30617
546000820,"47.687,-122.381",19th Avenue Northwest,8002
3330500705,"47.5525,-122.277",South Lucile Street,4531
1454600266,"47.7211,-122.283",42nd Avenue Northeast,12571
3335000025,"47.5565,-122.275",46th Avenue South,5014
1454100056,"47.7232,-122.289",Northeast 130th Street,3542
5035300090,"47.6536,-122.41",41st Avenue West,3643
7504050090,"47.6396,-122.054",Northeast 30th Place,3325
408100110,"47.7505,-122.317",12th Place Northeast,NA
5701700011,"47.7167,-122.109",Northeast 131st Street,17307
3629970930,"47.5533,-121.995",30th Place Northeast,2499
7017200110,"47.7099,-122.35",Fremont Avenue North,11042
4054500590,"47.7196,-122.048",218th Avenue Northeast,13417
2126059048,"47.7254,-122.175",124th Avenue Northeast,13910
984200590,"47.4349,-122.168",Southeast 186th Place,12917
9353300090,"47.4898,-122.133",156th Avenue Southeast,12612
7600057,"47.6029,-122.302",23rd Avenue,158
2919701944,"47.6889,-122.362",Northwest 83rd Street,331
7202341110,"47.6802,-122.034",230th Way Northeast,8725
1122069019,"47.4028,-122.002",Southeast 221st Street,22209
1565950090,"47.4318,-122.19",113th Way Southeast,19012
1724069059,"47.5682,-122.059",East Lake Sammamish Shore Lane Southeast,4259
4137000110,"47.2643,-122.22",Mill Pond Loop,4924
7849200945,"47.5231,-121.82",Southeast Gamma Street,39027
2397101270,"47.6367,-122.364",5th Avenue West,1925
2726059100,"47.7154,-122.161",Northeast 128th Place,13458
7202331500,"47.6833,-122.04",225th Way Northeast,9256
439000090,"47.6909,-122.301",25th Avenue Northeast,8516
7788000100,"47.5172,-122.17",Southeast 95th Place,12730
8658300315,"47.6499,-121.908",East Rutherford Street,32365
1723049567,"47.4771,-122.322",9th Place South,14027
621069039,"47.3394,-122.091",Southeast 292nd Place,18809
6806300750,"47.3645,-122.126",161st Place Southeast,26434
1898900100,"47.3045,-122.391",47th Avenue Southwest,33114
2767603931,"47.6718,-122.388",Northwest 59th Street,2406
6072400820,"47.5569,-122.176",123rd Avenue Southeast,5101
1922059396,"47.3741,-122.218",Reiten Road,806
8818900300,"47.6644,-122.324",4th Avenue Northeast,4743
9264910900,"47.3088,-122.341",Southwest 327th Place,509
3223039013,"47.4469,-122.455",NA,NA
5561300750,"47.4688,-122.009",Southeast Mirrormont Place,24804
9407111220,"47.4461,-121.769",Southeast 170th Place,42800
1332200110,"47.4042,-122.213",South 221st Place,9526
2207200820,"47.601,-122.134",154th Avenue Southeast,1014
3362400615,"47.682,-122.348",North 73rd Street,742
3013300017,"47.5317,-122.387",California Avenue Southwest,7916
1982200015,"47.6648,-122.363",Northwest 50th Street,349
7140700300,"47.3861,-122.096",184th Avenue Southeast,24111
9363600457,"47.6063,-122.292",East Jefferson Street,3110
1245001220,"47.6891,-122.208",17th Place,114
723049333,"47.4973,-122.347",Southwest 118th Street,925
7853301220,"47.5406,-121.889",Southeast Sorenson Street,33814
8665900336,"47.7675,-122.307",22nd Avenue Northeast,19048
1591000015,"47.5168,-122.351",12th Avenue Southwest,9617
7972601270,"47.5299,-122.344",7th Avenue Southwest,8102
1221039156,"47.3187,-122.367",27th Avenue Southwest,31523
993001332,"47.6916,-122.341",Stone Avenue North,8538
7748000025,"47.6839,-122.376",Mary Avenue Northwest,7519
7871500485,"47.6411,-122.371",11th Avenue West,2512
1370802540,"47.6384,-122.404",Edgemont Place West,2116
1839500115,"47.5059,-122.193",Monterey Avenue Northeast,1525
4389201064,"47.6158,-122.213",Northeast 5th Street,9546
1545805820,"47.3655,-122.048",220th Place Southeast,26339
273800100,"47.3732,-122.217",Maplewood Avenue,837
7663700654,"47.7314,-122.3",26th Avenue Northeast,14046
3751606513,"47.2718,-122.265",55th Place South,36656
399000025,"47.4973,-122.256",South 118th Place,6210
7130300785,"47.512,-122.249",Rainier Avenue South,9963
3818700123,"47.7633,-122.262",61st Place Northeast,18520
7891600245,"47.5662,-122.364",25th Avenue Southwest,4108
5556300076,"47.6485,-122.121",Northeast 43rd Court,16498
3421069118,"47.2631,-122.019",Southeast 376th Street,24209
7280300042,"47.7764,-122.386",23rd Place Northwest,20249
9368700031,"47.5054,-122.261",57th Avenue South,10622
3223069118,"47.4316,-122.075",196th Avenue Southeast,19000
2522029039,"47.3627,-122.496",Vashon Highway Southwest,NA
7977200590,"47.6846,-122.294",32nd Avenue Northeast,7553
3124089086,"47.5163,-121.829",384th Avenue Southeast,9416
1568100215,"47.7352,-122.295",31st Avenue Northeast,14584
5364200649,"47.6627,-122.276",48th Avenue Northeast,4545
2771601730,"47.6403,-122.372",11th Avenue West,2423
7201800300,"47.6991,-122.13",Northeast 110th Street,15698
7224500300,"47.4917,-122.206",Williams Avenue North,537
3876312350,"47.7354,-122.174",125th Avenue Northeast,14713
853000261,"47.2053,-121.993",Griffin Avenue,1529
7165700110,"47.5325,-122.282",South Chicago Street,3967
5708500208,"47.5752,-122.388",44th Avenue Southwest,3212
5014000215,"47.5694,-122.395",49th Avenue Southwest,3829
2126079014,"47.719,-121.912",Northeast 136th Street,NA
5595900090,"47.2058,-121.997",Montgomery Avenue,2134
1445500100,"47.6435,-122.154",Northeast 37th Place,13967
4270600025,"47.51,-122.327",Aqua Way South,10422
3546000490,"47.3569,-122.175",Southeast 273rd Place,12424
423049067,"47.507,-122.302",Roseberg Avenue South,10709
9272201250,"47.5892,-122.383",Edgewood Avenue Southwest,1614
3226049184,"47.7028,-122.321",Northeast 103rd Street,555
5381000082,"47.4521,-122.283",40th Avenue South,16823
475000750,"47.6667,-122.361",Northwest 52nd Street,306
1900000195,"47.467,-122.349",Southwest 152nd Street,1038
5162100820,"47.341,-122.318",Redondo Way South,NA
6113400047,"47.4278,-122.343",Normandy Park Drive Southwest,19420
7460000015,"47.4864,-122.317",South 130th Place,1226
7202340820,"47.6811,-122.035",228th Way Northeast,8915
5393601690,"47.5822,-122.295",29th Avenue South,2320
7686203275,"47.4204,-122.316",14th Avenue South,20211
2490200165,"47.5349,-122.384",Southwest Austin Street,3947
597000195,"47.5768,-122.307",South Stevens Street,1923
5119010090,"47.5052,-122.372",31st Avenue Southwest,10834
1873100490,"47.7065,-122.109",Northeast 119th Court,17229
3336001911,"47.5269,-122.264",55th Avenue South,8457
1922059445,"47.3805,-122.208",South 247th Place,9926
7203600750,"47.3459,-122.326",5th Place South,28505
6021503740,"47.6846,-122.386",Jones Avenue Northwest,7546
3324069058,"47.5241,-122.039",Southwest Gibson Lane,123
7345310100,"47.2802,-122.211",O Street Southeast,3109
6398000011,"47.4036,-122.462",Vashon Highway Southwest,NA
5460600110,"47.5696,-122.213",NA,NA
9478500590,"47.3663,-122.114",Southeast 263rd Street,17025
8645501091,"47.4658,-122.184",Ferndale Avenue Southeast,1601
8099800590,"47.5829,-122.005",Southeast 30th Street,25092
339600090,"47.6827,-122.097",Northeast 91st Court,18110
3522029031,"47.3484,-122.505",133rd Avenue Southwest,NA
725079058,"47.6624,-121.951",Northeast 64th Way,30102
104530110,"47.3103,-122.36",Southwest 325th Place,2014
6852700246,"47.6225,-122.318",11th Avenue East,417
2124700015,"47.5235,-122.277",South Henderson Street,NA
8665900291,"47.7672,-122.306",NA,NA
8965500820,"47.5654,-122.115",170th Avenue Southeast,4404
1024000100,"47.5709,-122.408",59th Avenue Southwest,3712
6132600165,"47.7011,-122.389",Northwest Neptune Place,2431
4040800090,"47.6224,-122.116",168th Avenue Northeast,1475
3432500215,"47.7451,-122.313",15th Avenue Northeast,NA
3630030110,"47.5505,-121.998",Northeast Laurel Crest Lane,2463
9297300740,"47.5656,-122.372",Southwest Avalon Way,3051
3592500866,"47.6345,-122.302",East Interlaken Boulevard,2161
5019500215,"47.5798,-122.383",Walnut Avenue Southwest,2644
3290800215,"47.6815,-122.291",34th Avenue Northeast,7302
7853230590,"47.5305,-121.847",Melrose Lane Southeast,7885
1221000490,"47.4645,-122.337",Southwest 155th Street,210
5210200077,"47.6978,-122.284",Northeast 95th Street,4022
3275880100,"47.6895,-122.094",185th Court Northeast,9976
2767704345,"47.6736,-122.375",Northwest 62nd Street,1427
1432701380,"47.4493,-122.173",127th Avenue Southeast,17105
1564000740,"47.5352,-122.156",137th Avenue Southeast,7582
8141300300,"47.1958,-121.974",Mt Peak Street Lane,516
1388600110,"47.2875,-122.218",23rd Street Southeast,810
3523029059,"47.4444,-122.509",Westside Highway Southwest,17913
1061500110,"47.5016,-122.168",Northeast 11th Street,3708
7555210100,"47.6499,-122.199",Northeast 44th Street,10516
9407150100,"47.3679,-122.02",Southeast 261st Place,24108
6414100721,"47.7223,-122.321",8th Avenue Northeast,12733
4307340490,"47.4849,-122.184",Northeast 2nd Street,2519
4022900569,"47.7748,-122.291",Northeast 202nd Street,3400
2114700115,"47.5328,-122.346",8th Avenue Southwest,7731
2320069364,"47.2119,-122.001",Garfield Street,3086
4331400090,"47.4759,-122.349",11th Avenue Southwest,14231
3886902870,"47.6835,-122.187",Northeast 91st Street,11540
9136102680,"47.6656,-122.335",North 51st Street,1833
2581900165,"47.5396,-122.214",Southeast 70th Place,NA
3793501050,"47.3666,-122.03",Southeast 262nd Place,23404
619000100,"47.4181,-122.338",2nd Avenue Southwest,20459
4178700100,"47.6008,-122.044",Lancaster Way Southeast,988
3225059223,"47.6081,-122.198",Southeast 2nd Street,10635
3885805325,"47.6829,-122.195",10th Avenue,645
4151800195,"47.6646,-122.204",102nd Avenue Northeast,6504
1137300690,"47.7387,-122.096",Northeast 154th Street,18177
203600590,"47.6622,-121.961",284th Way Northeast,NA
7745500015,"47.7508,-122.286",39th Place Northeast,16793
1370802600,"47.6393,-122.403",West McGraw Street,3555
5452800645,"47.5436,-122.233",Southeast 67th Street,7932
1324049015,"47.5636,-122.231",Forest Avenue Southeast 1st,NA
7645900165,"47.5767,-122.378",37th Avenue Southwest,3022
6798100652,"47.7146,-122.311",16th Avenue Northeast,11720
1023079147,"47.4989,-121.9",Southeast 114th Street,33074
7972601250,"47.5288,-122.345",8th Avenue Southwest,8138
421000215,"47.4957,-122.168",Northeast 7th Street,3812
4054520100,"47.7319,-122.051",Tolt Pipeline Trail,NA
3579700015,"47.7346,-122.244",Northeast 146th Street,7416
9310300215,"47.7402,-122.348",NA,NA
3905081800,"47.5673,-121.999",257th Place Southeast,4272
7236100025,"47.4905,-122.18",Index Avenue Northeast,504
2023049206,"47.4612,-122.325",7th Place South,15819
3223059015,"47.4381,-122.188",Southeast 184th Place,11412
1726069064,"47.7349,-122.074",Northeast 148th Street,19747
1423089162,"47.4708,-121.756",Southeast 143rd Place,43698
8024201503,"47.7005,-122.313",Northeast 98th Street,1248
859000110,"47.5252,-122.362",22nd Avenue Southwest,8645
2322059039,"47.3811,-122.144",148th Avenue Southeast,24625
2023049245,"47.4718,-122.323",8th Avenue South,14628
114100745,"47.7663,-122.234",80th Avenue Northeast,19015
2391601380,"47.5639,-122.4",53rd Avenue Southwest,4428
2313900740,"47.5726,-122.382",40th Avenue Southwest,3420
9521101015,"47.6631,-122.348",North 47th Street,810
1036400110,"47.6315,-122.102",Northeast 24th Street,17842
2572400100,"47.6028,-122.312",East Fir Street,1518
6821600300,"47.6472,-122.393",28th Avenue West,3009
9547205225,"47.6821,-122.31",17th Avenue Northeast,7331
3876312490,"47.7352,-122.175",124th Place Northeast,14799
1591600044,"47.5022,-122.363",Southwest 112th Street,2417
7201800090,"47.6986,-122.129",Northeast 110th Street,15783
4221270100,"47.5914,-122.017",Southeast 20th Street,24186
2473410690,"47.4464,-122.129",159th Avenue Southeast,17403
7300410110,"47.3305,-122.171",129th Avenue Southeast,30271
7224500090,"47.4914,-122.204",Wells Avenue North,528
7852000110,"47.537,-121.871",Autumn Avenue Southeast,7139
4302200590,"47.5263,-122.356",17th Avenue Southwest,8604
8635750090,"47.6027,-122.023",237th Place Southeast,663
1133000100,"47.7213,-122.31",19th Avenue Northeast,12563
7631800025,"47.4556,-122.372",Indian Trail,NA
2998800110,"47.5727,-122.409",60th Avenue Southwest,3440
2432000110,"47.6503,-122.197",Northeast 45th Street,10627
824059140,"47.5878,-122.202",Southeast 25th Street,10455
4229400015,"47.574,-122.385",41st Avenue Southwest,3259
7805450110,"47.5599,-122.105",NA,NA
9839301055,"47.6113,-122.292",32nd Avenue,933
9471201110,"47.6716,-122.264",60th Avenue Northeast,5755
1189000645,"47.6117,-122.297",East Spring Street,2710
6788201015,"47.6408,-122.3",East Calhoun Street,2505
425069147,"47.687,-122.047",218th Place Northeast,9822
9268200600,"47.6959,-122.364",6th Avenue Northwest,9059
9201000100,"47.5825,-122.076",198th Avenue Southeast,3033
4140930110,"47.5661,-122.123",162nd Court Southeast,4460
7226000110,"47.4851,-122.205",Wells Avenue North,121
4358700100,"47.7082,-122.338",Densmore Avenue North,10745
2228900195,"47.772,-122.35",North Park Avenue North,19760
3905100740,"47.5695,-122.006",Southeast 42nd Street,25011
3295900490,"47.48,-122.137",Rosario Place Southeast,310
7379700051,"47.5902,-122.147",Southeast 23rd Place,14499
7348200195,"47.4776,-122.279",South 140th Street,4321
4047200300,"47.7725,-121.899",330th Avenue Northeast,20117
4242900215,"47.675,-122.39",26th Avenue Northwest,6318
7851980100,"47.5405,-121.868",Upper Trail,NA
9126101645,"47.6089,-122.303",23rd Avenue,729
2695600375,"47.5311,-122.38",Southwest Monroe Street,3715
6648150090,"47.5769,-122.215",Southeast 36th Place,9201
1189000245,"47.6136,-122.297",27th Avenue,1422
1169000057,"47.6381,-122.314",East Boston Street,1500
4013800131,"47.3282,-122.285",38th Avenue South,30430
1787270090,"47.3229,-122.182",119th Avenue Southeast,31088
4037200735,"47.6045,-122.123",Lake Hills Boulevard,16307
4083302370,"47.6559,-122.339",North 40th Street,1518
4319200820,"47.5362,-122.379",Southwest Webster Street,3612
7663700551,"47.7333,-122.302",25th Avenue Northeast,14344
6821102350,"47.6475,-122.397",31st Avenue West,3029
723069089,"47.4913,-122.081",Southeast May Valley Road,19511
8165500110,"47.54,-122.368",Southwest Sylvan Heights Drive,2700
8081900195,"47.6807,-122.399",Northwest 72nd Street,3211
2878601425,"47.6873,-122.321",Northeast 81st Street,543
5104512070,"47.3533,-122.015",245th Avenue Southeast,27703
3885802970,"47.6885,-122.211",16th Avenue West,530
3021049140,"47.2822,-122.34",4th Avenue Southwest,35606
5249801720,"47.5611,-122.276",46th Avenue South,4623
2025049006,"47.6454,-122.316",East Hamlin Street,1215
7575700015,"47.617,-122.291",32nd Avenue,1716
2724049146,"47.5427,-122.275",South Holly Street,4610
8074200100,"47.4905,-122.179",Northeast 5th Place,3000
1517900100,"47.7377,-121.97",Northeast 150th Place,27516
2391602250,"47.5621,-122.394",48th Avenue Southwest,4531
7635801311,"47.4702,-122.365",Southwest 149th Street,2433
3362401295,"47.6809,-122.348",North 72nd Street,743
3303230110,"47.7271,-122.196",109th Avenue Northeast,14048
1522600100,"47.7036,-122.127",159th Avenue Northeast,11511
6646200090,"47.6256,-122.042",Northeast 18th Street,22354
2522059112,"47.3614,-122.119",Southeast 268th Street,16635
3205100110,"47.5387,-122.179",Southeast 71st Place,12113
6414100025,"47.7203,-122.323",5th Avenue Northeast,12526
3529000930,"47.5641,-122.011",Southeast 45th Way,24616
4141400100,"47.5911,-122.119",Southeast 21st Place,16548
9562200090,"47.7577,-122.134",154th Court Northeast,17700
